"biomass","density_nopL","length_um","log_length","trophic_group","key"
615.8633,17016,67.3215859649123,1.828154338553,"Autotroph",271
0.2227515,8508,25,1.39794000867204,"Autotroph",271
54.88596,59559,24.1236210587762,1.38244249782184,"Autotroph",271
0.1202858,8508,24.1236210587762,1.38244249782184,"Autotroph",271
92.37949,51050,24,1.38021124171161,"Mixotroph",271
4.847072,8508,17,1.23044892137827,"Mixotroph",271
11.32023,8508,21,1.32221929473392,"Mixotroph",271
86.78843,59559,23,1.36172783601759,"Mixotroph",271
40.09527,102101,10,1,"Mixotroph",271
29.18409,8508,70,1.84509804001426,"Autotroph",271
3.403392,8508,100,2,"Autotroph",271
0.8553657,25525,54.776391703869,1.73859342049349,"Autotroph",271
11.40488,8508,54.776391703869,1.73859342049349,"Autotroph",271
0.4410479,17016,11,1.04139268515823,"Autotroph",271
0.7487462,8508,22,1.34242268082221,"Autotroph",271
0.0445503,8508,5,0.698970004336019,"Autotroph",271
0.2494817,8508,7,0.845098040014257,"Autotroph",271
1.528075,8508,7,0.845098040014257,"Mixotroph",271
33.77358,8508,21,1.32221929473392,"Mixotroph",271
72.70609,17016,141.388888888889,2.15041528156947,"Autotroph",271
2.245335,8508,14,1.14612803567824,"Mixotroph",271
4.009527,25525,12,1.07918124604762,"Mixotroph",271
4.08407,17016,60,1.77815125038364,"Autotroph",271
39.20426,8508,22,1.34242268082221,"Autotroph",271
106.9207,25525,20,1.30102999566398,"Autotroph",271
15.71734,68067,9,0.954242509439325,NA,271
0.2405716,8508,10.2666666666667,1.01142946178078,"Autotroph",271
97.4315,6381,67.3215859649123,1.828154338553,"Autotroph",239
8.553657,12762,67.3215859649123,1.828154338553,"Autotroph",239
25.66097,6381,67.3215859649123,1.828154338553,"Autotroph",239
346.4231,6381,67.3215859649123,1.828154338553,"Autotroph",239
17.66865,31906,24.1236210587762,1.38244249782184,"Autotroph",239
185.16156,497745,78,1.89209460269048,"Autotroph",239
9.29876,6381,23,1.36172783601759,"Mixotroph",239
220.0428,25525,14,1.14612803567824,"Autotroph",239
7.517863,38288,15,1.17609125905568,"Mixotroph",239
2.505954,12762,15,1.17609125905568,"Mixotroph",239
1.804287,6381,15,1.17609125905568,"Mixotroph",239
10.47823,6381,16,1.20411998265592,"Mixotroph",239
1.44343,12762,6,0.778151250383644,"Autotroph",239
7.211971,6381,50,1.69897000433602,"Autotroph",239
21.65144,6381,20,1.30102999566398,"Mixotroph",239
2.505954,12762,55.6875,1.74575772138095,"Autotroph",239
0.3474923,6381,52,1.7160033436348,"Autotroph",239
1.429425,6381,14,1.14612803567824,"Autotroph",239
2.99378,6381,14,1.14612803567824,"Autotroph",239
0.1804287,6381,6,0.778151250383644,"Mixotroph",239
13.78275,95720,11,1.04139268515823,"Mixotroph",239
11.54744,6381,6,0.778151250383644,"Autotroph",239
3.929336,6381,12,1.07918124604762,"Autotroph",239
87.297,12762,80,1.90308998699194,"Autotroph",239
18.00946,70194,10,1,NA,239
0.4811432,25525,4,0.602059991327962,NA,239
1.202858,6381,10,1,"Mixotroph",239
15.05444,20420,67.3215859649123,1.828154338553,"Autotroph",238
14.4343,5105,24.1236210587762,1.38244249782184,"Autotroph",238
3.675663,10210,90,1.95424250943932,"Autotroph",238
80.19054,5105,90.04375,1.95445357351633,"Autotroph",238
1.83369,5105,7,0.845098040014257,"Autotroph",238
18.4759,5105,12,1.07918124604762,"Autotroph",238
4.790048,10210,14,1.14612803567824,"Mixotroph",238
23.28733,15315,24,1.38021124171161,"Mixotroph",238
55.4277,10210,12,1.07918124604762,"Autotroph",238
3.464231,5105,12,1.07918124604762,"Mixotroph",238
1.702712,5105,13,1.11394335230684,"Mixotroph",238
1.002382,5105,15,1.17609125905568,"Mixotroph",238
0.9355562,5105,14,1.14612803567824,"Mixotroph",238
0.2779939,10210,13,1.11394335230684,"Autotroph",238
19.24573,15315,100,2,"Autotroph",238
19.25375,20420,7,0.845098040014257,"Autotroph",238
3.421463,5105,20,1.30102999566398,"Autotroph",238
0.1323144,5105,11,1.04139268515823,"Autotroph",238
2.673018,5105,20,1.30102999566398,"Autotroph",238
3.675399,15315,11,1.04139268515823,"Autotroph",238
0.4009527,76576,5,0.698970004336019,"Autotroph",238
1.368585,5105,8,0.903089986991944,"Mixotroph",238
2.526002,5105,81.975,1.9136814253414,"Autotroph",238
5.132194,5105,141.388888888889,2.15041528156947,"Autotroph",238
0.299378,5105,7,0.845098040014257,"Mixotroph",238
19.11208,132732,11,1.04139268515823,"Mixotroph",238
0.4276828,5105,20,1.30102999566398,"Autotroph",238
256.6097,61261,20,1.30102999566398,"Autotroph",238
22.23951,66366,10,1,NA,238
0.2405716,10210,5,0.698970004336019,NA,238
10.26439,19144,67.3215859649123,1.828154338553,"Autotroph",255
115.4744,12762,67.3215859649123,1.828154338553,"Autotroph",255
1.603811,6381,24.1236210587762,1.38244249782184,"Autotroph",255
7.217148,6381,24.1236210587762,1.38244249782184,"Autotroph",255
39.81969,19144,78,1.89209460269048,"Autotroph",255
3.929336,19144,8,0.903089986991944,"Autotroph",255
3.421463,6381,16,1.20411998265592,"Mixotroph",255
7.016672,6381,21,1.32221929473392,"Mixotroph",255
29.3631,12762,26,1.41497334797082,"Mixotroph",255
20.04763,6381,10,1,"Autotroph",255
1.283049,6381,8,0.903089986991944,"Mixotroph",255
0.7657632,6381,30,1.47712125471966,"Autotroph",255
292.5351,153152,16,1.20411998265592,"Mixotroph",255
50.52003,6381,14,1.14612803567824,"Mixotroph",255
20.04763,95720,16,1.20411998265592,"Mixotroph",255
3.608574,12762,6,0.778151250383644,"Autotroph",255
1.176128,12762,11,1.04139268515823,"Heterotroph",255
0.417659,6381,5,0.698970004336019,"Mixotroph",255
0.165393,6381,11,1.04139268515823,"Autotroph",255
4.811432,6381,20,1.30102999566398,"Autotroph",255
213.8414,6381,40,1.60205999132796,"Mixotroph",255
0.3742225,6381,7,0.845098040014257,"Mixotroph",255
32.15974,223347,11,1.04139268515823,"Mixotroph",255
11.11975,25525,13,1.11394335230684,"Autotroph",255
31.10724,121245,10,1,NA,255
1.202858,63813,4,0.602059991327962,NA,255
5.47434,10210,67.3215859649123,1.828154338553,"Autotroph",261
300.7145,2552,90,1.95424250943932,"Mixotroph",261
11.63297,20420,17,1.23044892137827,"Mixotroph",261
47.15203,15315,30,1.47712125471966,"Mixotroph",261
10.02382,51050,15,1.17609125905568,"Mixotroph",261
1.44343,5105,15,1.17609125905568,"Mixotroph",261
0.913901,5105,22,1.34242268082221,"Autotroph",261
0.1389969,10210,13,1.11394335230684,"Autotroph",261
1.378374,5105,30,1.47712125471966,"Autotroph",261
0.02673018,5105,5,0.698970004336019,"Autotroph",261
25.66097,5105,141.388888888889,2.15041528156947,"Autotroph",261
33.07859,229728,11,1.04139268515823,"Mixotroph",261
0.1283049,5105,6,0.778151250383644,"Autotroph",261
16.03811,5105,10,1,"Autotroph",261
21.38414,5105,20,1.30102999566398,"Autotroph",261
17.10731,51050,10,1,NA,261
0.8660578,30630,10.2666666666667,1.01142946178078,"Autotroph",261
0.2552544,6381,10,1,"Autotroph",262
116.3297,19144,67.3215859649123,1.828154338553,"Autotroph",262
28.22707,19144,67.3215859649123,1.828154338553,"Autotroph",262
115.4744,6381,78.8346875,1.89671735042258,"Autotroph",262
2.138414,6381,24.1236210587762,1.38244249782184,"Autotroph",262
28.44091,44669,19,1.27875360095283,"Mixotroph",262
14.03334,12762,21,1.32221929473392,"Mixotroph",262
9.29876,6381,23,1.36172783601759,"Mixotroph",262
12.63001,38288,15,1.17609125905568,"Mixotroph",262
1.804287,6381,15,1.17609125905568,"Mixotroph",262
4.009527,6381,12,1.07918124604762,"Mixotroph",262
0.601429,6381,55.6875,1.74575772138095,"Autotroph",262
0.165393,6381,11,1.04139268515823,"Autotroph",262
2.405716,6381,219.235912142857,2.3409116956518,"Autotroph",262
0.1336509,25525,5,0.698970004336019,"Autotroph",262
69.97961,759381,11,1.04139268515823,"Mixotroph",262
0.3458217,6381,23,1.36172783601759,"Autotroph",262
2.042035,6381,80,1.90308998699194,"Autotroph",262
6.548893,25525,10,1,NA,262
8.553657,6381,67.3215859649123,1.828154338553,"Autotroph",254
38.49146,6381,78.8346875,1.89671735042258,"Autotroph",254
230.0466,2552,85,1.92941892571429,"Mixotroph",254
20.52878,6381,12,1.07918124604762,"Autotroph",254
11.06629,6381,23,1.36172783601759,"Mixotroph",254
68.20205,89339,18,1.25527250510331,"Mixotroph",254
60.1429,31906,25,1.39794000867204,"Mixotroph",254
17.10731,6381,20,1.30102999566398,"Mixotroph",254
0.3007145,57432,5,0.698970004336019,"Autotroph",254
1.871112,31906,7,0.845098040014257,"Mixotroph",254
59.14051,376500,12,1.07918124604762,"Mixotroph",254
23.52256,63813,11,1.04139268515823,NA,254
1.202858,6381,10,1,"Mixotroph",254
0.3007145,12762,10.2666666666667,1.01142946178078,"Autotroph",254
913.1652,51050,67.3215859649123,1.828154338553,"Autotroph",253
561.3337,34033,90.04375,1.95445357351633,"Autotroph",253
306.7288,3403,85,1.92941892571429,"Mixotroph",253
10.69207,17016,12,1.07918124604762,"Autotroph",253
38.9726,51050,18,1.25527250510331,"Mixotroph",253
29.51012,17016,23,1.36172783601759,"Mixotroph",253
13.36509,34033,10,1,"Mixotroph",253
727.4885,2756747,14,1.14612803567824,"Mixotroph",253
1085.0777,897644,15,1.17609125905568,"Mixotroph",253
1212.481,4288274,15,1.17609125905568,"Mixotroph",253
57.85766,17016,34,1.53147891704226,"Autotroph",253
178.2012,34033,100,2,"Autotroph",253
0.8910059,34033,25,1.39794000867204,"Autotroph",253
4.08407,17016,60,1.77815125038364,"Autotroph",253
17.10731,17016,81.975,1.9136814253414,"Autotroph",253
68.42925,17016,141.388888888889,2.15041528156947,"Autotroph",253
50.78733,323322,12,1.07918124604762,"Mixotroph",253
0.2138414,17016,6,0.778151250383644,"Autotroph",253
21.82964,85084,10,1,NA,253
2.004763,17016,9,0.954242509439325,"Mixotroph",253
82.1151,5105,67.3215859649123,1.828154338553,"Autotroph",237
21.38414,40840,24.1236210587762,1.38244249782184,"Autotroph",237
4.811432,5105,3,0.477121254719662,"Autotroph",237
11.02699,15315,90,1.95424250943932,"Autotroph",237
23.09487,5105,90.04375,1.95445357351633,"Autotroph",237
363.8645,2552,90,1.95424250943932,"Mixotroph",237
18.4759,10210,24,1.38021124171161,"Mixotroph",237
14.87802,10210,23,1.36172783601759,"Mixotroph",237
656.963,56155,15.5,1.19033169817029,"Autotroph",237
5.388803,5105,14,1.14612803567824,"Mixotroph",237
1.202858,5105,55.6875,1.74575772138095,"Autotroph",237
0.1710731,5105,54.776391703869,1.73859342049349,"Autotroph",237
4.811432,5105,18,1.25527250510331,"Autotroph",237
1.515601,5105,14,1.14612803567824,"Autotroph",237
0.1871112,30630,5,0.698970004336019,"Autotroph",237
1.202858,5105,72.6124831439394,1.86101128866838,"Autotroph",237
0.299378,5105,7,0.845098040014257,"Mixotroph",237
24.25764,168467,11,1.04139268515823,"Mixotroph",237
17.96268,51050,10.5,1.02118929906994,NA,237
0.601429,5105,9,0.954242509439325,"Mixotroph",237
25.66097,6381,67.3215859649123,1.828154338553,"Autotroph",236
34.74923,25525,24.1236210587762,1.38244249782184,"Autotroph",236
87.32749,57432,24,1.38021124171161,"Mixotroph",236
10.26439,19144,16,1.20411998265592,"Mixotroph",236
67.92139,44669,24,1.38021124171161,"Mixotroph",236
80.85879,6381,50,1.69897000433602,"Mixotroph",236
55.01071,6381,14,1.14612803567824,"Autotroph",236
5.011909,12762,10,1,"Mixotroph",236
10.26439,6381,16,1.20411998265592,"Mixotroph",236
1.964668,6381,12,1.07918124604762,"Mixotroph",236
173.2115,6381,16,1.20411998265592,"Mixotroph",236
9.622864,31906,16,1.20411998265592,"Mixotroph",236
0.08687308,6381,13,1.11394335230684,"Autotroph",236
3.601892,6381,11,1.04139268515823,"Autotroph",236
0.03341272,6381,5,0.698970004336019,"Autotroph",236
25.66097,6381,141.388888888889,2.15041528156947,"Autotroph",236
0.1804287,6381,6,0.778151250383644,"Mixotroph",236
25.05954,159534,12,1.07918124604762,"Mixotroph",236
147.016,25525,10,1,"Autotroph",236
19.4863,6381,18,1.25527250510331,"Autotroph",236
0.1503572,6381,5,0.698970004336019,NA,236
66.71853,25525,67.3215859649123,1.828154338553,"Autotroph",231
16.03811,38288,24.1236210587762,1.38244249782184,"Autotroph",231
75.78006,51050,24.1236210587762,1.38244249782184,"Autotroph",231
53.96701,51050,112.4,2.05076631123304,"Autotroph",231
1393.311,867864,90.04375,1.95445357351633,"Autotroph",231
9.168451,12762,7,0.845098040014257,"Autotroph",231
5.132194,38288,4,0.602059991327962,"Autotroph",231
161.6641,178678,12,1.07918124604762,"Autotroph",231
18.40373,25525,17,1.23044892137827,"Mixotroph",231
346.4231,63813,12,1.07918124604762,"Autotroph",231
55.13099,140389,10,1,"Mixotroph",231
2.165144,25525,6,0.778151250383644,"Mixotroph",231
5.011909,25525,15,1.17609125905568,"Mixotroph",231
1.216223,51050,13,1.11394335230684,"Autotroph",231
64.17916,89339,7,0.845098040014257,"Autotroph",231
377.8979,701949,55.6875,1.74575772138095,"Autotroph",231
5.132194,127626,54.776391703869,1.73859342049349,"Autotroph",231
13.83287,293542,20,1.30102999566398,"Autotroph",231
3.307859,127627,11,1.04139268515823,"Autotroph",231
0.6315004,38288,7,0.845098040014257,"Autotroph",231
11.76128,25525,11,1.04139268515823,"Autotroph",231
1.323144,12762,11,1.04139268515823,"Autotroph",231
1.684001,191440,6,0.778151250383644,"Autotroph",231
23.09487,25525,12,1.07918124604762,"Autotroph",231
7.217148,38288,10,1,"Autotroph",231
30.07145,191440,12,1.07918124604762,"Mixotroph",231
3.127431,12762,13,1.11394335230684,"Autotroph",231
0.8019053,51050,6,0.778151250383644,"Autotroph",231
17.32116,12762,6,0.778151250383644,"Autotroph",231
40.09526,63813,16.3125,1.21252052468236,"Autotroph",231
138.5692,178678,12,1.07918124604762,"Autotroph",231
88.94466,127627,11,1.04139268515823,"Autotroph",231
2.947002,12762,9,0.954242509439325,NA,231
5.346035,6381,24.1236210587762,1.38244249782184,"Autotroph",242
27.06431,25525,24.1236210587762,1.38244249782184,"Autotroph",242
14.4343,12762,3,0.477121254719662,"Autotroph",242
1.603811,95720,8,0.903089986991944,"Autotroph",242
11.46056,12762,7,0.845098040014257,"Autotroph",242
2.779938,6381,13,1.11394335230684,"Mixotroph",242
0.8553657,6381,4,0.602059991327962,"Autotroph",242
6.842926,12762,16,1.20411998265592,"Mixotroph",242
17.02712,6381,26,1.41497334797082,"Mixotroph",242
11.27679,57432,15,1.17609125905568,"Mixotroph",242
0.4210003,12762,7,0.845098040014257,"Mixotroph",242
1.252977,6381,15,1.17609125905568,"Mixotroph",242
0.2105001,6381,7,0.845098040014257,"Mixotroph",242
0.1603811,6381,12,1.07918124604762,"Autotroph",242
0.8420006,19144,14,1.14612803567824,"Autotroph",242
3.007145,6381,100,2,"Autotroph",242
4.584226,6381,7,0.845098040014257,"Autotroph",242
7.350799,12762,11,1.04139268515823,"Mixotroph",242
0.9188498,6381,11,1.04139268515823,"Heterotroph",242
6.01429,12762,55.6875,1.74575772138095,"Autotroph",242
30.79317,146771,2,0.301029995663981,"Autotroph",242
0.1603811,12762,12,1.07918124604762,"Autotroph",242
1.069207,12762,20,1.30102999566398,"Autotroph",242
0.165393,6381,11,1.04139268515823,"Autotroph",242
0.06682544,12762,5,0.698970004336019,"Autotroph",242
5.5131,19144,11,1.04139268515823,"Autotroph",242
11.94505,82957,11,1.04139268515823,"Mixotroph",242
14.55458,70194,11,1.04139268515823,NA,242
0.1202858,6381,4,0.602059991327962,NA,242
14.28394,121245,9,0.954242509439325,"Mixotroph",242
0.6636614,12762,13,1.11394335230684,"Autotroph",249
10.26439,12762,67.3215859649123,1.828154338553,"Autotroph",249
3.207621,12762,24.1236210587762,1.38244249782184,"Autotroph",249
115.4744,12762,30,1.47712125471966,"Autotroph",249
41.05755,12762,12,1.07918124604762,"Autotroph",249
14.03334,12762,21,1.32221929473392,"Mixotroph",249
15.03573,38288,10,1,"Mixotroph",249
17.32116,38288,6,0.778151250383644,"Autotroph",249
658.2307,2271763,13,1.11394335230684,"Autotroph",249
103.4992,12762,32,1.50514997831991,"Mixotroph",249
17.107313,459457,54.776391703869,1.73859342049349,"Autotroph",249
0.1603811,12762,12,1.07918124604762,"Autotroph",249
0.3341272,12762,25,1.39794000867204,"Autotroph",249
2.138414,25525,20,1.30102999566398,"Autotroph",249
2.977074,114864,11,1.04139268515823,"Autotroph",249
0.2105001,12762,7,0.845098040014257,"Autotroph",249
60.81116,76576,14,1.14612803567824,"Autotroph",249
1.002382,178678,5,0.698970004336019,"Autotroph",249
21.65145,12762,81.975,1.9136814253414,"Autotroph",249
122.2906,778525,12,1.07918124604762,"Mixotroph",249
398.8276,293542,7,0.845098040014257,"Autotroph",249
116.4367,63813,11,1.04139268515823,"Autotroph",249
896.3698,293542,9,0.954242509439325,"Autotroph",249
7.578006,12762,14,1.14612803567824,"Autotroph",249
92.37949,102101,12,1.07918124604762,"Autotroph",249
16.37223,63813,10,1,NA,249
801.9053,6806,90,1.95424250943932,"Mixotroph",259
22.80975,68067,10,1,"Autotroph",259
49.59339,34033,23,1.36172783601759,"Mixotroph",259
236.0809,136135,23,1.36172783601759,"Mixotroph",259
50.18146,1055050,54.776391703869,1.73859342049349,"Autotroph",259
939.833,68067,10.2666666666667,1.01142946178078,"Autotroph",259
2646.288,306305,10.2666666666667,1.01142946178078,"Autotroph",259
1.283049,5105,24.1236210587762,1.38244249782184,"Autotroph",264
55.4277,86786,24.1236210587762,1.38244249782184,"Autotroph",264
102.6439,20420,24,1.38021124171161,"Autotroph",264
1.026439,5105,4,0.602059991327962,"Autotroph",264
16.42302,5105,12,1.07918124604762,"Autotroph",264
8.853035,5105,23,1.36172783601759,"Mixotroph",264
3.25039,5105,19,1.27875360095283,"Mixotroph",264
2.004763,5105,10,1,"Mixotroph",264
2.395024,5105,14,1.14612803567824,"Mixotroph",264
4.677781,10210,14,1.14612803567824,"Mixotroph",264
0.149689,5105,14,1.14612803567824,"Autotroph",264
3.464231,15315,6,0.778151250383644,"Autotroph",264
0.1323144,5105,11,1.04139268515823,"Autotroph",264
0.5132194,10210,6,0.778151250383644,"Autotroph",264
1.368585,5105,8,0.903089986991944,"Autotroph",264
4.105755,5105,141.388888888889,2.15041528156947,"Autotroph",264
5.145559,35735,11,1.04139268515823,"Mixotroph",264
34.84011,20420,7,0.845098040014257,"Autotroph",264
16.42302,5105,8,0.903089986991944,"Autotroph",264
2.357602,10210,9,0.954242509439325,NA,264
73.90359,81681,67.3215859649123,1.828154338553,"Autotroph",277
114.9612,61261,67.3215859649123,1.828154338553,"Autotroph",277
0.5292575,30630,24.1236210587762,1.38244249782184,"Autotroph",277
481.1432,10210,90.04375,1.95445357351633,"Autotroph",277
15.52489,10210,24,1.38021124171161,"Mixotroph",277
65.00779,102101,19,1.27875360095283,"Mixotroph",277
36.9518,20420,24,1.38021124171161,"Mixotroph",277
6.928463,10210,12,1.07918124604762,"Mixotroph",277
217.58369,1072067,14,1.14612803567824,"Mixotroph",277
8.019053,40840,15,1.17609125905568,"Mixotroph",277
1.122667,10210,55.6875,1.74575772138095,"Autotroph",277
47.21619,1102698,54.776391703869,1.73859342049349,"Autotroph",277
0.2779939,20420,13,1.11394335230684,"Autotroph",277
0.449067,10210,42,1.6232492903979,"Autotroph",277
4.49067,102101,42,1.6232492903979,"Autotroph",277
51.32194,20420,141.388888888889,2.15041528156947,"Autotroph",277
21.55522,214413,12,1.07918124604762,"Mixotroph",277
1.368585,10210,32,1.50514997831991,"Autotroph",277
3.267256,10210,80,1.90308998699194,"Autotroph",277
34.57816,122522,11,1.04139268515823,NA,277
30.02334,1061858,10.2666666666667,1.01142946178078,"Autotroph",277
90839.84,1735729,67.3215859649123,1.828154338553,"Autotroph",279
42.76828,34033,24.1236210587762,1.38244249782184,"Autotroph",279
641.5242,34033,90.04375,1.95445357351633,"Autotroph",279
1255.784,13613,87,1.93951925261862,"Mixotroph",279
17.32116,34033,12,1.07918124604762,"Autotroph",279
58.16487,102101,17,1.23044892137827,"Mixotroph",279
45.28092,34033,21,1.32221929473392,"Mixotroph",279
13.36509,34033,10,1,"Mixotroph",279
3.207621,34033,55.6875,1.74575772138095,"Autotroph",279
11.40488,34033,54.776391703869,1.73859342049349,"Autotroph",279
0.8910059,34033,25,1.39794000867204,"Autotroph",279
12.54536,136135,11,1.04139268515823,"Mixotroph",279
9.605044,34033,11,1.04139268515823,NA,279
0.9622864,34033,10.2666666666667,1.01142946178078,"Autotroph",279
1.603811,12762,24.1236210587762,1.38244249782184,"Autotroph",282
36.08574,12762,24.1236210587762,1.38244249782184,"Autotroph",282
6.415243,12762,90.04375,1.95445357351633,"Autotroph",282
12.77034,38288,13,1.11394335230684,"Mixotroph",282
1.710731,51050,4,0.602059991327962,"Autotroph",282
155.2489,102101,24,1.38021124171161,"Mixotroph",282
27.3717,51050,16,1.20411998265592,"Mixotroph",282
42.10003,38288,21,1.32221929473392,"Mixotroph",282
92.37949,51050,24,1.38021124171161,"Mixotroph",282
0.9622865,38288,4,0.602059991327962,"Mixotroph",282
32.5774,165915,15,1.17609125905568,"Mixotroph",282
198.4716,51050,15,1.17609125905568,"Mixotroph",282
144.343,510508,15,1.17609125905568,"Mixotroph",282
2.405716,38288,20,1.30102999566398,"Autotroph",282
300.2334,38288,26,1.41497334797082,"Mixotroph",282
5.773718,12762,6,0.778151250383644,"Autotroph",282
8.019053,12762,12,1.07918124604762,"Mixotroph",282
2.138414,63813,54.776391703869,1.73859342049349,"Autotroph",282
1.44343,51050,12,1.07918124604762,"Autotroph",282
0.4210003,25525,7,0.845098040014257,"Autotroph",282
2.39301,12762,30,1.47712125471966,"Autotroph",282
4.78602,12762,60,1.77815125038364,"Autotroph",282
0.2673018,38288,5,0.698970004336019,"Autotroph",282
4.871575,12762,9,0.954242509439325,"Mixotroph",282
48.24797,12762,20,1.30102999566398,"Mixotroph",282
14.03334,89339,12,1.07918124604762,"Mixotroph",282
1.283049,89339,6,0.778151250383644,"Autotroph",282
1.148645,12762,40,1.60205999132796,"Autotroph",282
8.894466,12762,11,1.04139268515823,"Autotroph",282
135.522,12762,30,1.47712125471966,"Autotroph",282
142.3115,25525,22,1.34242268082221,"Autotroph",282
29.9378,89339,10,1,NA,282
0.7217148,38288,4,0.602059991327962,NA,282
553.3146,2935425,10,1,"Mixotroph",282
0.2654646,5105,13,1.11394335230684,"Autotroph",283
46.18975,5105,78.8346875,1.89671735042258,"Autotroph",283
46.91146,153152,24.1236210587762,1.38244249782184,"Autotroph",283
31.03893,56155,80,1.90308998699194,"Autotroph",283
2.566097,5105,90.04375,1.95445357351633,"Autotroph",283
1.83369,5105,7,0.845098040014257,"Autotroph",283
28.46229,40840,11,1.04139268515823,"Autotroph",283
14.03334,35735,10,1,"Mixotroph",283
1.002382,5105,15,1.17609125905568,"Mixotroph",283
0.0748445,5105,14,1.14612803567824,"Autotroph",283
3.207621,5105,12,1.07918124604762,"Mixotroph",283
0.3421463,10210,54.776391703869,1.73859342049349,"Autotroph",283
1.732116,45945,16,1.20411998265592,"Autotroph",283
1.190829,45945,11,1.04139268515823,"Autotroph",283
0.7350799,5105,11,1.04139268515823,"Mixotroph",283
227.6983,5105,44,1.64345267648619,"Autotroph",283
1.571735,5105,12,1.07918124604762,"Autotroph",283
10.69207,10210,10,1,"Autotroph",283
2.673018,5105,10,1,"Autotroph",283
8.553657,25525,10,1,NA,283
307.9316,6806,67.3215859649123,1.828154338553,"Autotroph",275
2.73717,6806,12,1.07918124604762,"Autotroph",275
11.86107,27227,13,1.11394335230684,"Mixotroph",275
2.280975,6806,10,1,"Autotroph",275
13.97097,6806,20,1.30102999566398,"Mixotroph",275
4.618975,6806,16,1.20411998265592,"Mixotroph",275
2.673018,6806,10,1,"Mixotroph",275
2.316615,13613,13,1.11394335230684,"Mixotroph",275
1.283049,27227,16,1.20411998265592,"Autotroph",275
2.566097,6806,30,1.47712125471966,"Autotroph",275
4.276828,6806,12,1.07918124604762,"Mixotroph",275
37.06585,6806,26,1.41497334797082,"Mixotroph",275
0.9801065,6806,11,1.04139268515823,"Heterotroph",275
0.445503,6806,5,0.698970004336019,"Mixotroph",275
3.742225,6806,55.6875,1.74575772138095,"Autotroph",275
0.7413169,6806,26,1.41497334797082,"Autotroph",275
0.9622864,6806,60,1.77815125038364,"Autotroph",275
1.225221,27227,20,1.30102999566398,"Autotroph",275
0.7079055,6806,26,1.41497334797082,"Autotroph",275
0.08553657,6806,6,0.778151250383644,"Autotroph",275
3.849146,6806,3,0.477121254719662,"Autotroph",275
1.411353,6806,11,1.04139268515823,"Autotroph",275
33.18106,129328,10,1,NA,275
0.8019053,6806,9,0.954242509439325,"Mixotroph",275
177.9161,10210,67.3215859649123,1.828154338553,"Autotroph",302
2.138414,5105,24.1236210587762,1.38244249782184,"Autotroph",302
80.83206,107206,24.1236210587762,1.38244249782184,"Autotroph",302
0.1069207,5105,20,1.30102999566398,"Autotroph",302
0.3341272,5105,5,0.698970004336019,"Mixotroph",302
1.515601,5105,14,1.14612803567824,"Autotroph",302
51.32194,10210,141.388888888889,2.15041528156947,"Autotroph",302
23.38356,5105,9,0.954242509439325,"Autotroph",302
2.619557,10210,10,1,NA,302
51.32194,6381,67.3215859649123,1.828154338553,"Autotroph",294
4.811432,12762,24.1236210587762,1.38244249782184,"Autotroph",294
5.412861,6381,24.1236210587762,1.38244249782184,"Autotroph",294
30.01792,38288,84,1.92427928606188,"Autotroph",294
4.276828,12762,10,1,"Autotroph",294
30.79317,19144,8,0.903089986991944,"Autotroph",294
4.009527,6381,12,1.07918124604762,"Mixotroph",294
2.947002,12762,18,1.25527250510331,"Autotroph",294
4.447233,6381,11,1.04139268515823,"Autotroph",294
9.29876,6381,23,1.36172783601759,"Mixotroph",294
3.635304,6381,17,1.23044892137827,"Mixotroph",294
8.490172,6381,21,1.32221929473392,"Mixotroph",294
56.29376,82957,12,1.07918124604762,"Mixotroph",294
0.3207621,12762,4,0.602059991327962,"Mixotroph",294
1.085913,6381,13,1.11394335230684,"Mixotroph",294
0.1737462,6381,13,1.11394335230684,"Autotroph",294
11.02699,6381,48,1.68124123737559,"Autotroph",294
2.886859,6381,6,0.778151250383644,"Autotroph",294
1.670636,6381,5,0.698970004336019,"Autotroph",294
8.019053,12762,12,1.07918124604762,"Mixotroph",294
10.47823,6381,16,1.20411998265592,"Mixotroph",294
1.002382,6381,55.6875,1.74575772138095,"Autotroph",294
0.3207621,25525,12,1.07918124604762,"Autotroph",294
0.2105001,12762,7,0.845098040014257,"Autotroph",294
0.2004763,25525,6,0.778151250383644,"Autotroph",294
0.4210003,12762,7,0.845098040014257,"Autotroph",294
0.601429,6381,20,1.30102999566398,"Autotroph",294
0.4210003,19144,7,0.845098040014257,"Autotroph",294
13.78275,57432,11,1.04139268515823,"Autotroph",294
936.3046,887009,14,1.14612803567824,"Autotroph",294
9.74315,25525,9,0.954242509439325,"Autotroph",294
24.55835,95720,10,1,NA,294
0.1202858,6381,4,0.602059991327962,NA,294
0.7517862,6381,9,0.954242509439325,"Mixotroph",294
20.52878,6381,67.3215859649123,1.828154338553,"Autotroph",289
0.5346035,6381,24.1236210587762,1.38244249782184,"Autotroph",289
6.126105,6381,80,1.90308998699194,"Autotroph",289
50.03889,6381,26,1.41497334797082,"Autotroph",289
4.447233,6381,11,1.04139268515823,"Autotroph",289
6.842926,12762,16,1.20411998265592,"Mixotroph",289
12.02858,6381,25,1.39794000867204,"Mixotroph",289
2.505954,6381,10,1,"Mixotroph",289
2.505954,12762,15,1.17609125905568,"Mixotroph",289
